,KOD,NAME
12383,3924,"ПОСУДА СТОЛОВАЯ И КУХОННАЯ, ПРИБОРЫ СТОЛОВЫЕ И КУХОННЫЕ ПРИНАДЛЕЖНОСТИ, ПРОЧИЕ ПРЕДМЕТЫ ДОМАШНЕГО ОБИХОДА И ПРЕДМЕТЫ ГИГИЕНЫ ИЛИ ТУАЛЕТА, ИЗ ПЛАСТМАСС"
12391,3925,"ДЕТАЛИ СТРОИТЕЛЬНЫЕ ИЗ ПЛАСТМАСС, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ"
12409,3926,ИЗДЕЛИЯ ПРОЧИЕ ИЗ ПЛАСТМАСС И ИЗДЕЛИЯ ИЗ ПРОЧИХ МАТЕРИАЛОВ ТОВАРНЫХ ПОЗИЦИЙ 3901 - 3914
12437,4001,"КАУЧУК НАТУРАЛЬНЫЙ, БАЛАТА, ГУТТАПЕРЧА, ГВАЮЛА, ЧИКЛ И АНАЛОГИЧНЫЕ ПРИРОДНЫЕ СМОЛЫ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ"
12453,4002,"КАУЧУК СИНТЕТИЧЕСКИЙ И ФАКТИС, ПОЛУЧЕННЫЙ ИЗ МАСЕЛ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ; СМЕСИ ЛЮБОГО ПРОДУКТА ТОВАРНОЙ ПОЗИЦИИ 4001 С ЛЮБЫМ ПРОДУКТОМ ДАННОЙ ТОВАРНОЙ ПОЗИЦИИ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ"
12506,4003,"КАУЧУК РЕГЕНЕРИРОВАННЫЙ В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ"
12510,4004,"ОТХОДЫ, ОБРЕЗКИ И СКРАП РЕЗИНЫ (КРОМЕ ТВЕРДОЙ РЕЗИНЫ), ПОРОШКИ, ГРАНУЛЫ, ПОЛУЧЕННЫЕ ИЗ НИХ"
12514,4005,"НЕВУЛКАНИЗОВАННАЯ РЕЗИНОВАЯ СМЕСЬ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ"
12527,4006,"ПРОЧИЕ ФОРМЫ (НАПРИМЕР, ПРУТКИ, ТРУБЫ И ПРОФИЛИ ФАСОННЫЕ) И ИЗДЕЛИЯ (НАПРИМЕР, ДИСКИ И КОЛЬЦА) ИЗ НЕВУЛКАНИЗОВАННОЙ РЕЗИНЫ"
12534,4007,ВУЛКАНИЗОВАННЫЕ РЕЗИНОВЫЕ НИТИ И КОРД
12538,4008,"ПЛАСТИНЫ, ЛИСТЫ, ПОЛОСЫ ИЛИ ЛЕНТЫ, ПРУТКИ И ПРОФИЛИ ФАСОННЫЕ ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ"
12553,4009,"ТРУБЫ, ТРУБКИ И ШЛАНГИ ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, БЕЗ ФИТИНГОВ ИЛИ С ФИТИНГАМИ (НАПРИМЕР, СОЕДИНЕНИЯМИ, ПАТРУБКАМИ, ФЛАНЦАМИ)"
12580,4010,"ЛЕНТЫ КОНВЕЙЕРНЫЕ ИЛИ РЕМНИ ПРИВОДНЫЕ, ИЛИ БЕЛЬТИНГ, ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ"
12611,4011,ШТ-ШИНЫ И ПОКРЫШКИ ПНЕВМАТИЧЕСКИЕ РЕЗИНОВЫЕ НОВЫЕ
12640,4012,"ШТ-ШИНЫ И ПОКРЫШКИ ПНЕВМАТИЧЕСКИЕ РЕЗИНОВЫЕ, ВОССТАНОВЛЕННЫЕ ИЛИ БЫВШИЕ В УПОТРЕБЛЕНИИ; ШИНЫ И ПОКРЫШКИ МАССИВНЫЕ ИЛИ ПОЛУПНЕВМАТИЧЕСКИЕ, ШИННЫЕ ПРОТЕКТОРЫ И ОБОДНЫЕ ЛЕНТЫ, РЕЗИНОВЫЕ"
12665,4013,ШТ-КАМЕРЫ РЕЗИНОВЫЕ
12677,4014,"ИЗДЕЛИЯ ГИГИЕНИЧЕСКИЕ ИЛИ ФАРМАЦЕВТИЧЕСКИЕ (ВКЛЮЧАЯ СОСКИ) ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, С ФИТИНГАМИ ИЗ ТВЕРДОЙ РЕЗИНЫ ИЛИ БЕЗ НИХ"
12684,4015,"ОДЕЖДА И ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ (ВКЛЮЧАЯ ПЕРЧАТКИ, РУКАВИЦЫ И МИТЕНКИ) ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, ДЛЯ РАЗЛИЧНЫХ ЦЕЛЕЙ"
12698,4016,"ИЗДЕЛИЯ ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, ПРОЧИЕ"
12735,4017,"РЕЗИНА ТВЕРДАЯ (НАПРИМЕР, ЭБОНИТ) ВО ВСЕХ ФОРМАХ, ВКЛЮЧАЯ ОТХОДЫ И СКРАП; ИЗДЕЛИЯ ИЗ ТВЕРДОЙ РЕЗИНЫ"
12741,4101,"НЕОБРАБОТАННЫЕ ШКУРЫ КРУПНОГО РОГАТОГО СКОТА (ВКЛЮЧАЯ БУЙВОЛОВ) ИЛИ ЖИВОТНЫХ СЕМЕЙСТВА ЛОШАДИНЫХ (ПАРНЫЕ ИЛИ СОЛЕНЫЕ, СУШЕНЫЕ, ЗОЛЕНЫЕ, ПИКЕЛЕВАННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ДРУГИМ СПОСОБОМ, НО НЕ ДУБЛЕНЫЕ, НЕ ВЫДЕЛАННЫЕ ПОД ПЕРГАМЕНТ ИЛИ НЕ ПОДВЕРГНУТЫЕ ДАЛЬНЕЙШЕЙ ОБРАБОТКЕ), С ВОЛОСЯНЫМ ПОКРОВОМ ИЛИ БЕЗ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ"
12763,4102,"ШТ-НЕОБРАБОТАННЫЕ ШКУРЫ ОВЕЦ ИЛИ ШКУРКИ ЯГНЯТ (ПАРНЫЕ ИЛИ СОЛЕНЫЕ, СУШЕНЫЕ, ЗОЛЕНЫЕ, ПИКЕЛЕВАННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ДРУГИМ СПОСОБОМ, НО НЕ ДУБЛЕНЫЕ, НЕ ВЫДЕЛАННЫЕ ПОД ПЕРГАМЕНТ ИЛИ НЕ ПОДВЕРГНУТЫЕ ДАЛЬНЕЙШЕЙ ОБРАБОТКЕ), С ШЕРСТНЫМ ПОКРОВОМ ИЛИ БЕЗ ШЕРСТНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ, КРОМЕ ИСКЛЮЧЕННЫХ ПРИМЕЧАНИЕМ 1В К ДАННОЙ ГРУППЕ"
12775,4103,"ПРОЧИЕ НЕОБРАБОТАННЫЕ ШКУРЫ (ПАРНЫЕ ИЛИ СОЛЕНЫЕ, СУШЕНЫЕ, ЗОЛЕНЫЕ, ПИКЕЛЕВАННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ДРУГИМ СПОСОБОМ, НО НЕ ДУБЛЕНЫЕ, НЕ ВЫДЕЛАННЫЕ ПОД ПЕРГАМЕНТ ИЛИ НЕ ПОДВЕРГНУТЫЕ ДАЛЬНЕЙШЕЙ ОБРАБОТКЕ), С ВОЛОСЯНЫМ ПОКРОВОМ ИЛИ БЕЗ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ, КРОМЕ ИСКЛЮЧЕННЫХ ПРИМЕЧАНИЕМ 1Б ИЛИ 1В К ДАННОЙ ГРУППЕ"
12785,4104,"ШТ-ДУБЛЕНАЯ КОЖА ИЛИ КОЖЕВЕННЫЙ КРАСТ ИЗ ШКУР КРУПНОГО РОГАТОГО СКОТА (ВКЛЮЧАЯ БУЙВОЛОВ) ИЛИ ЖИВОТНЫХ СЕМЕЙСТВА ЛОШАДИНЫХ, БЕЗ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ, НО БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ"
12826,4105,"ДУБЛЕНАЯ КОЖА ИЛИ КОЖЕВЕННЫЙ КРАСТ ИЗ ШКУР ОВЕЦ ИЛИ ШКУРОК ЯГНЯТ, БЕЗ ШЕРСТНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ, НО БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ"
12835,4106,"ДУБЛЕНАЯ КОЖА ИЛИ КОЖЕВЕННЫЙ КРАСТ ИЗ ШКУР ПРОЧИХ ЖИВОТНЫХ, БЕЗ ШЕРСТНОГО ИЛИ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНЫЕ ИЛИ НЕДВОЕНЫЕ, НО БЕЗ ДАЛЬНЕЙШЕЙ ОБРАБОТКИ"
12861,4107,"КОЖА, ДОПОЛНИТЕЛЬНО ОБРАБОТАННАЯ ПОСЛЕ ДУБЛЕНИЯ ИЛИ В ВИДЕ КОЖЕВЕННОГО КРАСТА, ВКЛЮЧАЯ ВЫДЕЛАННУЮ ПОД ПЕРГАМЕНТ, ИЗ ШКУР КРУПНОГО РОГАТОГО СКОТА (ВКЛЮЧАЯ БУЙВОЛОВ) ИЛИ ЖИВОТНЫХ СЕМЕЙСТВА ЛОШАДИНЫХ, БЕЗ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНАЯ ИЛИ НЕДВОЕНАЯ, КРОМЕ КОЖИ ТОВАРНОЙ ПОЗИЦИИ 4114"
12898,4112,"КОЖА, ДОПОЛНИТЕЛЬНО ОБРАБОТАННАЯ ПОСЛЕ ДУБЛЕНИЯ ИЛИ В ВИДЕ КОЖЕВЕННОГО КРАСТА, ВКЛЮЧАЯ ВЫДЕЛАННУЮ ПОД ПЕРГАМЕНТ, ИЗ ШКУР ОВЕЦ ИЛИ ЯГНЯТ, БЕЗ ШЕРСТЯНОГО ПОКРОВА, ДВОЕНАЯ ИЛИ НЕДВОЕНАЯ, КРОМЕ ..."
12902,4113,"М2-КОЖА, ДОПОЛНИТЕЛЬНО ОБРАБОТАННАЯ ПОСЛЕ ДУБЛЕНИЯ ИЛИ В ВИДЕ КОЖЕВЕННОГО КРАСТА, ВКЛЮЧАЯ ВЫДЕЛАННУЮ ПОД ПЕРГАМЕНТ, ИЗ ШКУР ПРОЧИХ ЖИВОТНЫХ, БЕЗ ШЕРСТНОГО ИЛИ ВОЛОСЯНОГО ПОКРОВА, ДВОЕНАЯ ИЛИ НЕДВОЕНАЯ, КРОМЕ КОЖИ ТОВАРНОЙ ПОЗИЦИИ 4114"
12915,4114,ЗАМША (ВКЛЮЧАЯ КОМБИНИРОВАННУЮ ЗАМШУ); КОЖА ЛАКОВАЯ И КОЖА ЛАКОВАЯ ЛАМИНИРОВАННАЯ; КОЖА МЕТАЛЛИЗИРОВАННАЯ
12924,4115,"КОЖА КОМПОЗИЦИОННАЯ НА ОСНОВЕ НАТУРАЛЬНОЙ КОЖИ ИЛИ КОЖЕВЕННЫХ ВОЛОКОН В ПЛАСТИНАХ, ЛИСТАХ ИЛИ ПОЛОСАХ, ИЛИ ЛЕНТАХ, В РУЛОНАХ ИЛИ НЕ В РУЛОНАХ; ОБРЕЗЬ И ПРОЧИЕ ОТХОДЫ НАТУРАЛЬНОЙ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ, НЕПРИГОДНЫЕ ДЛЯ ПРОИЗВОДСТВА ИЗДЕЛИЙ ИЗ КОЖИ; КОЖЕВЕННЫЕ ПЫЛЬ, ПОРОШОК И МУКА"
12932,4201,"ИЗДЕЛИЯ ШОРНО-СЕДЕЛЬНЫЕ И УПРЯЖЬ ДЛЯ ЛЮБЫХ ЖИВОТНЫХ (ВКЛЮЧАЯ ПОСТРОМКИ, ПОВОДЬЯ, НАКОЛЕННИКИ, ПОПОНЫ И АНАЛОГ.ИЗД.), ИЗГОТОВЛЕННЫЕ ИЗ ЛЮБОГОМАТЕРИАЛА"
12936,4202,"САКВОЯЖИ, ЧЕМОДАНЫ, ДАМСКИЕ СУМКИ-ЧЕМОДАНЧИКИ, КЕЙСЫ ДЛЯ ДЕЛОВЫХ БУМАГ, ПОРТФЕЛИ, ШКОЛЬНЫЕ РАНЦЫ, ФУТЛЯРЫ ДЛЯ ОЧКОВ, БИНОКЛЕЙ, ФОТОАППАРАТОВ, МУЗЫКАЛЬНЫХ ИНСТРУМЕНТОВ, РУЖЕЙ, КОБУРА И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ; СУМКИ ДОРОЖНЫЕ, СУМКИ-ТЕРМОСЫ ДЛЯ ПИЩЕВЫХ ПРОДУКТОВ ИЛИ НАПИТКОВ, СУМОЧКИ ДЛЯ КОСМЕТИКИ, РЮКЗАКИ, ДАМСКИЕ СУМКИ, СУМКИ ХОЗЯЙСТВЕННЫЕ, ПОРТМОНЕ, КОШЕЛЬКИ, ФУТЛЯРЫ ДЛЯ ГЕОГРАФИЧЕСКИХ КАРТ, ПОРТСИГАРЫ, КИСЕТЫ, СУМКИ ДЛЯ РАБОЧЕГО ИНСТРУМЕНТА, СУМКИ СПОРТИВНЫЕ, ФУТЛЯРЫ ДЛЯ БУТЫЛОК, ШКАТУЛКИ ДЛЯ ЮВЕЛИРНЫХ ИЗДЕЛИЙ, ПУДРЕНИЦЫ, ФУТЛЯРЫ ДЛЯ РЕЖУЩИХ ПРЕДМЕТОВ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ НАТУРАЛЬНОЙ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ, ИЗ ЛИСТОВ ПЛАСТМАССЫ, ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ, ВУЛКАНИЗОВАННЫХ ВОЛОКОН ИЛИ КАРТОНА ИЛИ ПОЛНОСТЬЮ ИЛИ ПРЕИМУЩЕСТВЕННО ПОКРЫТЫЕ ТАКИМИ МАТЕРИАЛАМИ ИЛИ БУМАГОЙ"
13000,4203,"ПРЕДМЕТЫ ОДЕЖДЫ И ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ, ИЗ НАТУРАЛЬНОЙ КОЖИ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ"
13019,4205,ПРОЧИЕ ИЗДЕЛИЯ ИЗ НАТУРАЛЬНОЙ КОЖИ ИЛИ КОМПОЗИЦИОННОЙ КОЖИ
13027,4206,"ИЗДЕЛИЯ ИЗ ВНУТРЕННИХ ОРГАНОВ (КРОМЕ ШЕЛКООТДЕЛИТЕЛЬНЫХ ЖЕЛЕЗ ШЕЛКОПРЯДА), СИНЮГИ, ПУЗЫРЕЙ ИЛИ СУХОЖИЛИЙ"
13032,4301,"СЫРЬЕ ПУШНО-МЕХОВОЕ (ВКЛЮЧАЯ ГОЛОВЫ, ХВОСТЫ, ЛАПЫ И ПРОЧИЕ ЧАСТИ ИЛИ ОБРЕЗКИ, ПРИГОДНЫЕ ДЛЯ ИЗГОТОВЛЕНИЯ МЕХОВЫХ ИЗДЕЛИЙ), КРОМЕ НЕОБРАБОТАННЫХ ШКУР ТОВАРНОЙ ПОЗИЦИИ 4101, 4102 ИЛИ 4103"
13077,4302,"ДУБЛЕНЫЕ ИЛИ ВЫДЕЛАННЫЕ МЕХОВЫЕ ШКУРКИ (ВКЛЮЧАЯ ГОЛОВЫ, ХВОСТЫ, ЛАПЫ И ПРОЧИЕ ЧАСТИ ИЛИ ЛОСКУТ), НЕСОБРАННЫЕ ИЛИ СОБРАННЫЕ (БЕЗ ДОБАВЛЕНИЯ ДРУГИХ МАТЕРИАЛОВ), КРОМЕ УКАЗАННЫХ В ТОВАРНОЙ ПОЗИЦИИ 4303"
13171,4303,"ПРЕДМЕТЫ ОДЕЖДЫ, ПРИНАДЛЕЖНОСТИ К ОДЕЖДЕ И ПРОЧИЕ ИЗДЕЛИЯ, ИЗ НАТУРАЛЬНОГО МЕХА"
13189,4304,МЕХ ИСКУССТВЕННЫЙ И ИЗДЕЛИЯ ИЗ НЕГО
13194,4401,"ДРЕВЕСИНА ТОПЛИВНАЯ В ВИДЕ БРЕВЕН, ПОЛЕНЬЕВ, ВЕТВЕЙ, ВЯЗАНОК ХВОРОСТА ИЛИ В АНАЛОГИЧНЫХ ВИДАХ; ДРЕВЕСИНА В ВИДЕ ЩЕПОК ИЛИ СТРУЖКИ; ОПИЛКИ И ДРЕВЕСНЫЕ ОТХОДЫ И СКРАП, НЕАГЛОМЕРИРОВАННЫЕ ИЛИ АГЛОМЕРИРОВАННЫЕ В ВИДЕ БРЕВЕН, БРИКЕТОВ, ГРАНУЛ ИЛИ В АНАЛОГИЧНЫХ ВИДАХ"
13229,4402,"УГОЛЬ ДРЕВЕСНЫЙ (ВКЛЮЧАЯ УГОЛЬ, ПОЛУЧЕННЫЙ ИЗ СКОРЛУПЫ ИЛИ ОРЕХОВ), АГЛОМЕРИРОВАННЫЙ ИЛИ НЕАГЛОМЕРИРОВАННЫЙ"
13239,4403,"М3-ЛЕСОМАТЕРИАЛЫ НЕОБРАБОТАННЫЕ, С УДАЛЕННОЙ ИЛИ НЕУДАЛЕННОЙ КОРОЙ ИЛИ ЗАБОЛОНЬЮ ИЛИ ГРУБО ОКАНТОВАННЫЕ ИЛИ НЕОКАНТОВАННЫЕ"
13369,4404,"ДРЕВЕСИНА БОНДАРНАЯ; БРЕВНА РАСКОЛОТЫЕ; СВАИ, КОЛЬЯ И СТОЛБЫ ИЗ ДЕРЕВА, ЗАОСТРЕННЫЕ, НО НЕ РАСПИЛЕННЫЕ ВДОЛЬ; ЛЕСОМАТЕРИАЛЫ, ГРУБО ОБТЕСАННЫЕ, НО НЕ ОБТОЧЕННЫЕ, НЕ ИЗОГНУТЫЕ ИЛИ НЕ ОБРАБОТАННЫЕ ДРУГИМ СПОСОБОМ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПРОИЗВОДСТВА ТРОСТЕЙ, ЗОНТОВ, РУЧЕК ДЛЯ ИНСТРУМЕНТОВ ИЛИ АНАЛОГИЧНЫХ ИЗДЕЛИЙ; ЩЕПА И АНАЛОГИЧНАЯ ДРЕВЕСИНА"
13379,4405,ШЕРСТЬ ДРЕВЕСНАЯ; МУКА ДРЕВЕСНАЯ
13383,4406,М3-ШПАЛЫ ДЕРЕВЯННЫЕ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ИЛИ ТРАМВАЙНЫХ ПУТЕЙ
13396,4407,"ЛЕСОМАТЕРИАЛЫ, ПОЛУЧЕННЫЕ РАСПИЛОВКОЙ ИЛИ РАСЩЕПЛЕНИЕМ ВДОЛЬ, СТРОГАНИЕМ ИЛИ ЛУЩЕНИЕМ, ОБРАБОТАННЫЕ ИЛИ НЕ ОБРАБОТАННЫЕ СТРОГАНИЕМ, ШЛИФОВАНИЕМ, ИМЕЮЩИЕ ИЛИ НЕ ИМЕЮЩИЕ ТОРЦЕВЫЕ СОЕДИНЕНИЯ, ТОЛЩИНОЙ БОЛЕЕ 6 ММ"
13759,4408,"М3-ЛИСТЫ ДЛЯ ОБЛИЦОВКИ (ВКЛЮЧАЯ ПОЛУЧЕННЫЕ РАЗДЕЛЕНИЕМ СЛОИСТОЙ ДРЕВЕСИНЫ), ДЛЯ КЛЕЕНОЙ ФАНЕРЫ ИЛИ ДЛЯ АНАЛОГИЧНОЙ СЛОИСТОЙ ДРЕВЕСИНЫ И ПРОЧИЕ ЛЕСОМАТЕРИАЛЫ, ПОЛУЧЕННЫЕ РАСПИЛОВКОЙ ИЛИ РАСЩЕПЛЕНИЕМ ВДОЛЬ, СТРОГАНИЕМ ИЛИ ЛУЩЕНИЕМ, ОБРАБОТАННЫЕ ИЛИ НЕ ОБРАБОТАННЫЕ СТРОГАНИЕМ, ШЛИФОВАНИЕМ, СРАЩЕННЫЕ ИЛИ НЕ СРАЩЕННЫЕ, ИМЕЮЩИЕ ИЛИ НЕ ИМЕЮЩИЕ ТОРЦЕВЫЕ СОЕДИНЕНИЯ, ТОЛЩИНОЙ НЕ БОЛЕЕ 6 ММ"
13871,4409,"ПИЛОМАТЕРИАЛЫ (ВКЛЮЧАЯ ПЛАНКИ И ФРИЗ ДЛЯ ПАРКЕТНОГО ПОКРЫТИЯ ПОЛА, НЕСОБРАННЫЕ) В ВИДЕ ПРОФИЛИРОВАННОГО ПОГОНАЖА (С ГРЕБНЯМИ, ПАЗАМИ, ШПУНТОВАННЫЕ, СО СТЕСАННЫМИ КРАЯМИ, С СОЕДИНЕНИЕМ В ВИДЕ ПОЛУКРУГЛОЙ КАЛЕВКИ, ФАСОННЫЕ, ЗАКРУГЛЕННЫЕ ИЛИ АНАЛОГИЧНЫЕ) ПО ЛЮБОЙ ИЗ КРОМОК, ТОРЦОВ ИЛИ ПЛОСКОСТЕЙ, ОБРАБОТАННЫЕ ИЛИ НЕ ОБРАБОТАННЫЕ СТРОГАНИЕМ, ШЛИФОВАНИЕМ, ИМЕЮЩИЕ ИЛИ НЕ ИМЕЮЩИЕ ТОРЦЕВЫЕ СОЕДИНЕНИЯ"
13890,4410,"М3-ПЛИТЫ ДРЕВЕСНО-СТРУЖЕЧНЫЕ, ПЛИТЫ С ОРИЕНТИРОВАННОЙ СТРУЖКОЙ (OSB) И АНАЛОГИЧНЫЕ ПЛИТЫ (НАПРИМЕР, ВАФЕЛЬНЫЕ ПЛИТЫ) ИЗ ДРЕВЕСИНЫ ИЛИ ДРУГИХ ОДРЕВЕСНЕВШИХ МАТЕРИАЛОВ, ПРОПИТАННЫЕ ИЛИ НЕ ПРОПИТАННЫЕ СМОЛАМИ ИЛИ ДРУГИМИ ОРГАНИЧЕСКИМИ СВЯЗУЮЩИМИ ВЕЩЕСТВАМИ"
13914,4411,М2-ПЛИТЫ ДРЕВЕСНО-ВОЛОКНИСТЫЕ ИЗ ДРЕВЕСИНЫ ИЛИ ДРУГИХ ОДРЕВЕСНЕВШИХ МАТЕРИАЛОВ С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ СМОЛ ИЛИ ДРУГИХ ОРГАНИЧЕСКИХ ВЕЩЕСТВ
13945,4412,"М3-ФАНЕРА КЛЕЕНАЯ, ПАНЕЛИ ФАНЕРОВАННЫЕ И АНАЛОГИЧНАЯ СЛОИСТАЯ ДРЕВЕСИНА"
14024,4413,"М3-ДРЕВЕСИНА ПРЕССОВАННАЯ В ВИДЕ ПЛИТ, БЛОКОВ, БРУСЬЕВ ИЛИ ПРОФИЛИРОВАННЫХ (ИЗДЕЛИЙ) ФОРМ"
14028,4414,"РАМЫ ДЕРЕВЯННЫЕ ДЛЯ КАРТИН, ФОТОГРАФИЙ, ЗЕРКАЛ ИЛИ АНАЛОГИЧНЫХ ПРЕДМЕТОВ"
14040,4415,"ЯЩИКИ, КОРОБКИ, УПАКОВОЧНЫЕ КЛЕТИ, БАРАБАНЫ И АНАЛОГИЧНАЯ ТАРА, ИЗ ДРЕВЕСИНЫ; КАБЕЛЬНЫЕ БАРАБАНЫ ДЕРЕВЯННЫЕ; ПОДДОНЫ, ПОДДОНЫ ЯЩИЧНЫЕ И ПРОЧИЕ ПОГРУЗОЧНЫЕ ЩИТЫ, ДЕРЕВЯННЫЕ; ОБЕЧАЙКИ ДЕРЕВЯННЫЕ"
14051,4416,"БОЧКИ, БОЧОНКИ, ЧАНЫ, КАДКИ И ПРОЧИЕ БОНДАРНЫЕ ИЗДЕЛИЯ И ИХ ЧАСТИ, ИЗ ДРЕВЕСИНЫ, ВКЛЮЧАЯ КЛЕПКУ"
14055,4417,"ИНСТРУМЕНТЫ, КОРПУСА И РУЧКИ ДЛЯ ИНСТРУМЕНТОВ, ЧАСТИ И РУЧКИ МЕТЕЛ ИЛИ ЩЕТОК, ИЗ ДРЕВЕСИНЫ; ДЕРЕВЯННЫЕ САПОЖНЫЕ КОЛОДКИ И РАСТЯЖКИ ДЛЯ ОБУВИ"
14059,4418,"ИЗДЕЛИЯ СТОЛЯРНЫЕ И ПЛОТНИЦКИЕ, ДЕРЕВЯННЫЕ, СТРОИТЕЛЬНЫЕ, ВКЛЮЧАЯ ЯЧЕИСТЫЕ ДЕРЕВЯННЫЕ ПАНЕЛИ, ПАНЕЛИ НАПОЛЬНЫЕ СОБРАННЫЕ, ГОНТ И ДРАНКУ КРОВЕЛЬНЫЕ"
14149,4419,"ПРИНАДЛЕЖНОСТИ СТОЛОВЫЕ И КУХОННЫЕ, ДЕРЕВЯННЫЕ"
14169,4420,"ИЗДЕЛИЯ ДЕРЕВЯННЫЕ МОЗАИЧНЫЕ И ИНКРУСТИРОВАННЫЕ; ШКАТУЛКИ И КОРОБКИ ДЛЯ ЮВЕЛИРНЫХ ИЛИ НОЖЕВЫХ И АНАЛОГИЧНЫХ ИЗДЕЛИЙ, ДЕРЕВЯННЫЕ; СТАТУЭТКИ И ПРОЧИЕ ДЕКОРАТИВНЫЕ ИЗДЕЛИЯ, ДЕРЕВЯННЫЕ; ДЕРЕВЯННЫЕ ПРЕДМЕТЫ МЕБЕЛИ, НЕ УКАЗАННЫЕ В ГРУППЕ 94"
14188,4421,ИЗДЕЛИЯ ДЕРЕВЯННЫЕ ПРОЧИЕ
14208,4501,"ПРОБКА НАТУРАЛЬНАЯ, НЕОБРАБОТАННАЯ ИЛИ ПРОШЕДШАЯ ПЕРВИЧНУЮ ОБРАБОТКУ; ОТХОДЫ ПРОБКИ; ИЗМЕЛЬЧЕННАЯ, ГРАНУЛИРОВАННАЯ ИЛИ МОЛОТАЯ ПРОБКА"
14215,4502,"ПРОБКА НАТУРАЛЬНАЯ, С УДАЛЕННЫМ НАРУЖНЫМ СЛОЕМ ИЛИ НАЧЕРНО ОБРЕЗАННАЯ, ИЛИ В ВИДЕ ПРЯМОУГОЛЬНЫХ ИЛИ КВАДРАТНЫХ БЛОКОВ, ПЛИТ, ЛИСТОВ ИЛИ ПОЛОС (ВКЛ. ЗАГОТОВКИ ДЛЯ ИЗГОТОВЛ. ПРОБОК С НЕЗАКРУГЛ.КРОМКАМИ)"
14219,4503,ИЗДЕЛИЯ ИЗ НАТУРАЛЬНОЙ ПРОБКИ
14228,4504,ПРОБКА АГЛОМЕРИРОВАННАЯ (СО СВЯЗУЮЩИМ ВЕЩЕСТВОМ ИЛИ БЕЗ НЕГО) И ИЗДЕЛИЯ ИЗ НЕЕ
